sku,name,canonical_url,product_id,uid,in_stock,description_html,short_description_html,all_image_data,final_price_value,final_price_currency,regular_price_value,regular_price_currency,discount_percent_off,discount_amount_off,agegroup,article_description,article_simple,articlenumber,assortmenttype,barcodes,careinstruction,colection,color,color_description,color_name,composition,concept,context,customergroup,descriptive_detail,descriptivelength,designercollection,drycleaninstruction,environment,fast_selling,feature,fit,fragrancedescription,function,heel_height,is_voucher,launch_date,licensecompany,licenseitem,lookbook_random,measurementin_cm,member_price,neckline,newarrivals,occasion,online_date,pattern,presentationcolorgroup,presentationproductgroup,presentationproducttype,product_safety_warning,promotion_label,quality,retire_date,rgb,sale,shop_the_set,short_product_name,size,sleeve_length,sleeve_style,stilllife_random,style,stylenumber,supplier_information,textual_print,title_name,trending,visual_description,waist_rise,washinginstruction,weight,family_json,featured,accessory_style,benefit,brand,close,collar,colour,concern,coverage,finish,footwear_style,form,fragrance_family,fragrance_name,hair_type,key_ingredient,length,material,model,primary_simple,skin_tone,skin_type,special_occasions,subordinate_articles,trademark,voucher_type
0754107120,3-piece printed jersey set,//id.hm.com/id_en/3-piece-printed-jersey-set-0754107120.html,3252738,3252738,True,"Set with a bodysuit, a pair of trousers and an accessory in supersoft, printed cotton jersey. Bodysuit with a round neckline and long sleeves. Press-studs on one shoulder and at the bottom for easy changing. Gathered seams around the legs for a more comfortable and snug fit around the nappy.",3-piece printed jersey set,"[{""url"": ""//id.hm.com/id_en/media/catalog/producta626970d3e331a8e7af876e519fde81feae49369_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta626970d3e331a8e7af876e519fde81feae49369_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta626970d3e331a8e7af876e519fde81feae49369_xxl-1.jpg"", ""role"": ""thumbnail""}]",379900.0,IDR,379900.0,IDR,,,Newborn,Light dusty pink/Minnie Mouse,no,0754107120,Clothing,,"No dry clean,Machine wash at 60°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Pink,,"{""shell"":{""materials"":{""cotton"":""95.0"",""elastane"":""5.0""}}}",,,Infants,1e4c1c159426da5c08f78dce0fcc5591ec8d43f6_xxl-1.jpg|c50fb82b67846b2fcb3c10275cbd9388b774242a_xxl-1.jpg|f54bea0f10ff8d70bec8133024c39c541e8cae07_xxl-1.jpg|fbf6cd40343f6c5d8c2d3a6e20618f9c0d28149c_xxl-1.jpg,"Long sleeve,Long",,No dry clean,,,,,,,,no,2024-03-18 00:00:00,,,a626970d3e331a8e7af876e519fde81feae49369_xxl-1.jpg,,,Round neck,no,,2024-03-18 00:00:00,Patterned,,,"['Bodysuit', 'Trousers']",KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,2099-12-31 00:00:00,#D4BFB8,no,,3-piece set,0,Long sleeve,0,a626970d3e331a8e7af876e519fde81feae49369_xxl-1.jpg,Round neck,0754107,India,,3-piece printed jersey set,Frill,Minnie Mouse,,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131215002,2-piece printed sweatshirt set,//id.hm.com/id_en/2-piece-printed-sweatshirt-set-1131215002.html,748524,748524,True,"Cosy set with a hoodie and a pair of joggers in printed sweatshirt fabric with a soft brushed inside. Hoodie features a hood with a wrap front, dropped shoulders and long sleeves with ribbing at the cuffs. Joggers with an elasticated, drawstring waist and ribbed hems.",2-piece printed sweatshirt set,"[{""url"": ""//id.hm.com/id_en/media/catalog/productf6db9f31f8147b7055be12bd3322761cd9511198_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf6db9f31f8147b7055be12bd3322761cd9511198_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf6db9f31f8147b7055be12bd3322761cd9511198_xxl-1.jpg"", ""role"": ""thumbnail""}]",399900.0,IDR,399900.0,IDR,,,Baby,Green/Mickey Mouse,no,1131215002,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Green,,,,,Boy,fa0afb775f914fcd56189802cceb4475ac367af8_xxl-1.jpg|58bb8b0588fcb6fd7e119bdffbb7cb599558078d_xxl-1.jpg,"Long,Long sleeve,Regular length",,No dry clean,,0,,,,,,no,2023-10-07 00:00:00,,,,,279930.000000,,no,,2023-10-07 00:00:00,Patterned,Green,,"['Sweatshirt', 'Trousers']",,,,2099-12-31 00:00:00,#DCCAB7,yes,,2-piece set,0,Long sleeve,0,,Hoodie,1131215,,,2-piece printed sweatshirt set,Print,Mickey Mouse,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201581002,Printed sleepsuit,//id.hm.com/id_en/printed-sleepsuit-1201581002.html,769959,769959,True,"Sleepsuit in soft, printed cotton jersey. Long sleeves with trims at the cuffs and long legs with cuffed hems. Press-studs down the front and one leg for easy changing.",Printed sleepsuit,"[{""url"": ""//id.hm.com/id_en/media/catalog/producta59235dc697d2adaddd6d279d8b73b9d6cf5ed8f_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta59235dc697d2adaddd6d279d8b73b9d6cf5ed8f_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta59235dc697d2adaddd6d279d8b73b9d6cf5ed8f_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,Baby,Green/Elf,no,1201581002,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Green,,,,,Boy,ae6f18436b6de51e76d38aeb60be2b6b143d62be_xxl-1.jpg,,,No dry clean,,,,Loose fit,,,,no,2023-10-16 00:00:00,,,a59235dc697d2adaddd6d279d8b73b9d6cf5ed8f_xxl-1.jpg,,139930.000000,,no,Christmas,2023-10-16 00:00:00,,Green,Nightwear,Sleepsuit,,,,2099-12-31 00:00:00,#38906C,no,,Sleepsuit,0,,0,,Round neck,1201581,,,Printed sleepsuit,Print,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1206488002,Tulle-skirt dress,//id.hm.com/id_en/tulle-skirt-dress-1206488002.html,1313718,1313718,True,"Dress with a long-sleeved, sewn-in bodysuit in soft cotton jersey. Round neckline and press-studs on the shoulders and at the crotch. Flared skirt in double-layered, glittery tulle.",Tulle-skirt dress,"[{""url"": ""//id.hm.com/id_en/media/catalog/product08a5a4b01dc5e4e5c25b0c22e175fe5a25fe8938_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product08a5a4b01dc5e4e5c25b0c22e175fe5a25fe8938_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product08a5a4b01dc5e4e5c25b0c22e175fe5a25fe8938_xxl-1.jpg"", ""role"": ""thumbnail""}]",249900.0,IDR,249900.0,IDR,,,Newborn,Red,no,1206488002,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry",,0,Red,,"{""mesh"": {""materials"": {""polyester"": ""100.0""}}, ""shell"": {""materials"": {""cotton"": ""94.0"", ""elastane"": ""6.0""}}}",,Party,Boy,b6ff787dde7be9fdb7c34377dbbf6aedb611000a_xxl-1.jpg|fb7d262764efadf516347203363f0ab21df27807_xxl-1.jpg,Knee length,,No dry clean,,,,Regular fit,,,,no,2023-09-18 00:00:00,,,08a5a4b01dc5e4e5c25b0c22e175fe5a25fe8938_xxl-1.jpg,,174930.000000,,no,Christmas,2023-09-18 00:00:00,Solid colour,Red,,Dress,,,,2099-12-31 00:00:00,#912F3A,no,,Dress,0,,0,,Round neck,1206488,,,Tulle-skirt dress,"['Crocheted', 'Glitter']",,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1226404003,2-piece set,//id.hm.com/id_en/2-piece-set-1226404003.html,2239374,2239374,True,"Set with a top and pair of shorts in woven fabric. Top with a round neckline, press-studs at the back, dropped shoulders and flutter sleeves. Shorts featuring an adjustable, elasticated waist with a decorative drawstring at the front and frill-trimmed hems.",2-piece set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product7b87d8ee334e971ed7d6354307a5bbd0a83b1113_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product7b87d8ee334e971ed7d6354307a5bbd0a83b1113_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product7b87d8ee334e971ed7d6354307a5bbd0a83b1113_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,Baby,White/Green striped,no,1226404003,Clothing,,"No dry clean,Machine wash at 40°,Low iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,White,,,,,Girl,10426d2a9b5e97e43bdd04831286bbfce1cbcdda_xxl-1.jpg,Short sleeve,,No dry clean,,0,Adjustable waist,,,,,no,2024-03-26 00:00:00,,,7b87d8ee334e971ed7d6354307a5bbd0a83b1113_xxl-1.jpg,,,,no,,2024-03-26 00:00:00,Striped,White,,Shorts,,,,9999-12-31 00:00:00,#81A39B,no,,2-piece set,0,,0,,Round neck,1226404,,,,Frill,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1238364002,Cotton twill joggers,//id.hm.com/id_en/cotton-twill-joggers-1238364002.html,2313430,2313430,True,"Joggers in cotton twill with pleated knees. Elasticated, drawstring waist, fake fly and fake front pockets as well as elasticated hems.",Cotton twill joggers,"[{""url"": ""//id.hm.com/id_en/media/catalog/product74f4ad43ddb9c94b96851b92b34dba6ac6f1cf5e_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product74f4ad43ddb9c94b96851b92b34dba6ac6f1cf5e_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product74f4ad43ddb9c94b96851b92b34dba6ac6f1cf5e_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,Baby,Beige,no,1238364002,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Beige,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Boy,3774a4560ac670d556ed351f852af5185f1c9001_xxl-1.jpg|0b103da92930d3c32d08a11ce0f9994a8606b318_xxl-1.jpg,,,No dry clean,,,,Regular fit,,,,no,2024-07-22 00:00:00,,,74f4ad43ddb9c94b96851b92b34dba6ac6f1cf5e_xxl-1.jpg,,,,no,,2024-07-22 00:00:00,Solid colour,Beige,,Trousers,Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped. KEEP AWAY FROM FIRE,,,9999-12-31 00:00:00,#A79E92,no,,Joggers,0,,0,74f4ad43ddb9c94b96851b92b34dba6ac6f1cf5e_xxl-1.jpg,Joggers,1238364,Bangladesh,,Cotton twill joggers,,,Regular waist,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1179851002,2-piece cotton set with braces,//id.hm.com/id_en/2-piece-cotton-set-with-braces-1179851002.html,765333,765333,True,"Set with a top in soft cotton jersey and a skirt in lightweight cotton sweatshirt fabric with braces. Long-sleeved top with a round neckline and a keyhole opening with a button at the back of the neck. Skirt with soft elastication at the waist for a comfortable fit over the tummy. Frill-trimmed, detachable braces with adjustable buttoning.",2-piece cotton set with braces,"[{""url"": ""//id.hm.com/id_en/media/catalog/product989cc3aa1d42b7a0588b14c50e66f53ebf33d58a_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product989cc3aa1d42b7a0588b14c50e66f53ebf33d58a_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product989cc3aa1d42b7a0588b14c50e66f53ebf33d58a_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,Baby,Light green/Lemons,no,1179851002,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium,Wash with similar colours",,0,Green,,,,,Girl,4fd840a4f5e71630b69fd910016c8ad76d1fd9b7_xxl-1.jpg|988d156d3626f952de137856c3eef907dff4a5cf_xxl-1.jpg,Long sleeve,,No dry clean,,1,,,,,,no,2023-05-06 00:00:00,,,989cc3aa1d42b7a0588b14c50e66f53ebf33d58a_xxl-1.jpg,,209930.000000,,no,,2023-05-06 00:00:00,Patterned,Green,,Skirt,,,,2099-12-31 00:00:00,#EEEDE4,no,,2-piece set with braces,0,,0,,Keyhole,1179851,,,2-piece cotton set with braces,Print,Lemons,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1171574005,2-pack long-sleeved bodysuits,//id.hm.com/id_en/2-pack-long-sleeved-bodysuits-1171574005.html,1642647,1642647,True,Long-sleeved bodysuits in supersoft cotton jersey with a concealed press-stud on one shoulder. Press-studs at the crotch and gathered seams around the legs for a more comfortable and snug fit around the nappy.,2-pack long-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/product6ff44620fdf4e435620640fbc6d138ded9829794_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product6ff44620fdf4e435620640fbc6d138ded9829794_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product6ff44620fdf4e435620640fbc6d138ded9829794_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,"Baby,Newborn",White/Dogs,no,1171574005,Clothing,,"No dry clean,Machine wash at 60°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,White,,,BASICS,,Infants,ae7f8d5bc80eb499c21b38f6398c8ef95dd74e0e_xxl-1.jpg|9ac6635ae3cdb2028c59003c813fce3cd641e166_xxl-1.jpg,Long sleeve,,No dry clean,,1,Supersoft,,,,,no,2024-12-18 00:00:00,,,6ff44620fdf4e435620640fbc6d138ded9829794_xxl-1.jpg,,139930.000000,Round neck,no,,2024-05-01 00:00:00,Patterned,White,,Bodysuit,,,,2099-12-31 00:00:00,#D0C9C0,no,,2-pack bodysuits,0,Long sleeve,0,,Round neck,1171574,,,2-pack long-sleeved bodysuits,Print,Dogs,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1228283001,3-piece set,//id.hm.com/id_en/3-piece-set-1228283001.html,2264133,2264133,True,"Set featuring a shirt in a cotton weave and a pair of shorts and a pre-tied bow tie in a cotton and linen blend weave. Short-sleeved shirt with a turn-down collar, buttons down the front and a slightly rounded hem. Shorts with an adjustable, elasticated waist, fake fly and fake pockets front and back. Bow tie with an adjustable elastic strap and a plastic fastener at the back.",3-piece set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product94eae4b86a76b98f2ed240d3822fd8b8dc910253_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product94eae4b86a76b98f2ed240d3822fd8b8dc910253_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product94eae4b86a76b98f2ed240d3822fd8b8dc910253_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Baby,White/Grey,no,1228283001,Clothing,,,,0,Grey,,"{""shell"": {""materials"": {""linen"": ""54.0"", ""cotton"": ""46.0""}}, ""lining"": {""materials"": {""cotton"": ""100.0""}}}",,Formal,Boy,8907deac94d49802569a3d32cdf792ccf499a966_xxl-1.jpg|5fb18edfd6200770241a32093c45d1be53b6326f_xxl-1.jpg,Short sleeve,,,,1,Adjustable waist,,,,,no,2024-05-13 00:00:00,,,94eae4b86a76b98f2ed240d3822fd8b8dc910253_xxl-1.jpg,,,,no,,2024-05-13 00:00:00,Solid colour,Grey,,Shorts,,,,9999-12-31 00:00:00,#908F91,no,,3-piece set,0,,0,,Turn-down collar,1228283,,,,,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
0814307044,5-pack foldover-waist trousers,//id.hm.com/id_en/5-pack-foldover-waist-trousers-0814307044.html,3252744,3252744,True,"Trousers in supersoft cotton jersey with a wide, foldover panel at the waist and cuffed hems.",5-pack foldover-waist trousers,"[{""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Newborn,Grey/White,no,0814307044,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Grey,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,c73a4ca62bb70ec245455195a0292036051cf358_xxl-1.jpg,"Long,Regular waist",,,,,,Relaxed fit,,,,no,2024-12-30 00:00:00,,,f0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg,,,,no,,2024-12-30 00:00:00,Solid colour,,,Trousers,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#BEBEBE,no,,5-pack trousers,0,,0,f0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg,,0814307,Bangladesh,,5-pack foldover-waist trousers,,,Regular waist,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229094002,2-piece cotton jersey set,//id.hm.com/id_en/2-piece-cotton-jersey-set-1229094002.html,2189999,2189999,True,"Set with a shirt and pair of shorts in soft cotton jersey. Short-sleeved shirt with a resort collar, wood-look buttons down the front and dropped shoulders. Shorts with an elasticated, drawstring waist.",2-piece cotton jersey set,"[{""url"": ""//id.hm.com/id_en/media/catalog/productb52e571e16c3c5311234290451fafc9704a2a679_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb52e571e16c3c5311234290451fafc9704a2a679_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb52e571e16c3c5311234290451fafc9704a2a679_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,Baby,Charcoal,no,1229094002,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Grey,,,,,Boy,9888682bfc2c91c842f9dfbd2454b414bac813b9_xxl-1.jpg,"Short sleeve,Short,Regular length",,No dry clean,,0,,,,,,no,2024-04-01 00:00:00,,,b52e571e16c3c5311234290451fafc9704a2a679_xxl-1.jpg,,,,no,,2024-04-01 00:00:00,Solid colour,Grey,,"['Shirt', 'Shorts']",,,,9999-12-31 00:00:00,#3F4042,no,,2-piece set,0,Short sleeve,0,,Resort collar,1229094,,,2-piece cotton jersey set,,,Regular waist,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1160413001,Hooded cardigan,//id.hm.com/id_en/hooded-cardigan-1160413001.html,203988,203988,True,"Long-sleeved cardigan in soft, garter-stitched cotton with buttons down the front, a hood with ears, patch front pockets and ribbing around the hood, cuffs and hem.",Hooded cardigan,"[{""url"": ""//id.hm.com/id_en/media/catalog/product88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg"", ""role"": ""thumbnail""}]",349900.0,IDR,349900.0,IDR,,,Newborn,Beige,no,1160413001,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,,,,Boy,9537b6f490f7c72af7adcdf8994485f3b292e278_xxl-1.jpg,Long sleeve,,No dry clean,Conscious choice,0,,Regular fit,,,,no,2023-09-04 00:00:00,,,88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg,,,,no,,2023-09-04 00:00:00,Solid colour,Beige,,Cardigan,,,,2099-12-31 00:00:00,#C3BEB7,no,,Cardigan,0,,0,,,1160413,,,Hooded cardigan,,,,,0.0,"{""203988"":{""sku"":""1160413001"",""id"":""203988"",""url_key"":""hooded-cardigan"",""rgb"":""#C3BEB7"",""small_image"":""88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg"",""thumbnail"":""88fa8e56a7885085c5ee31d984296943d70ae215_xxl-1.jpg""}}",yes,,,,,,,,,,,,,,,,,,,,,,,,,
1167835002,2-piece cotton set,//id.hm.com/id_en/2-piece-cotton-set-1167835002.html,1303119,1303119,True,Set with a top and a pair of leggings in supersoft cotton. Top in lightweight sweatshirt fabric with buttons down one side for easy changing and long raglan sleeves. Leggings in ribbed jersey with an extra-wide waistband that can be unfolded as your child grows.,2-piece cotton set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product5d47eb6d9717d2be6ccf32b2daec695a88210966_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product5d47eb6d9717d2be6ccf32b2daec695a88210966_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product5d47eb6d9717d2be6ccf32b2daec695a88210966_xxl-1.jpg"", ""role"": ""thumbnail""}]",349900.0,IDR,349900.0,IDR,,,Newborn,Dusty pink/Floral,no,1167835002,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Pink,,,,,Infants,f2616059914523b5425fa377fa7a6a797064f3b5_xxl-1.jpg|08f305bd103b3640eebc5daf3956e4543e14bc90_xxl-1.jpg,"Long sleeve,Regular length,Long",,No dry clean,,1,Supersoft,,,,,no,2023-09-25 00:00:00,,,5d47eb6d9717d2be6ccf32b2daec695a88210966_xxl-1.jpg,,244930.000000,Round neck,no,,2023-09-25 00:00:00,Floral,Pink,,"['Leggings', 'Sweatshirt']",,,,2099-12-31 00:00:00,#C6B3A7,no,,2-piece set,0,Long sleeve,0,,Round neck,1167835,,,2-piece cotton set,"['Floral', 'Frill']",Lingonberries,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1216303004,Patterned sleepsuit,//id.hm.com/id_en/patterned-sleepsuit-1216303004.html,2119063,2119063,True,Long-sleeved sleepsuit in supersoft cotton jersey with an all-over print. Press-studs down the front and along one leg for easy changing. Trims at the cuffs and hems.,Patterned sleepsuit,"[{""url"": ""//id.hm.com/id_en/media/catalog/productcc1307e777102cf003688dd7b015c74e4b723ef0_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productcc1307e777102cf003688dd7b015c74e4b723ef0_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productcc1307e777102cf003688dd7b015c74e4b723ef0_xxl-1.jpg"", ""role"": ""thumbnail""}]",169900.0,IDR,169900.0,IDR,,,Baby,White/Giraffes,no,1216303004,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,White,,"{""shell"": {""materials"": {""cotton"": ""100.0""}}}",,,Boy,43591db0edd71abe4d26d91caef80317ce27343d_xxl-1.jpg|ecc8476fe0f888d1d2192d3ec7607e859388d2fd_xxl-1.jpg,,,No dry clean,,1,Supersoft,Regular fit,,,,no,2024-01-15 00:00:00,,,cc1307e777102cf003688dd7b015c74e4b723ef0_xxl-1.jpg,,,,no,,2024-01-15 00:00:00,Patterned,White,Nightwear,Sleepsuit,,,,2099-12-31 00:00:00,#ECEDEC,no,,Sleepsuit,0,,0,,Round neck,1216303,,,Patterned sleepsuit,Print,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1185217001,2-piece gift set,//id.hm.com/id_en/2-piece-gift-set-1185217001.html,1646550,1646550,True,"Gift set for newborns with a beanie and matching scratch mittens in supersoft cotton jersey with an all-over pattern inspired by the toy's iconic and stylish design. Beanie with a knot detail on top and a turn-up at the hem. Mittens with soft, ribbed cuffs. No thumbs.",2-piece gift set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product0de5ee59eed684889d0df7515ad92bdcc57bc83f_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product0de5ee59eed684889d0df7515ad92bdcc57bc83f_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product0de5ee59eed684889d0df7515ad92bdcc57bc83f_xxl-1.jpg"", ""role"": ""thumbnail""}]",179900.0,IDR,179900.0,IDR,,,Newborn,White/Sophie la girafe,no,1185217001,Accessories,,,H&M x Sophie la girafe,0,White,,,,,Boy,2170e164dd6c3be54bc9de68cc1a5fc929ad2abc_xxl-1.jpg,,,,,1,,,,,,no,2023-09-25 00:00:00,,,0de5ee59eed684889d0df7515ad92bdcc57bc83f_xxl-1.jpg,,125930.000000,,no,,2023-09-25 00:00:00,Spotted,White,Headwear,Beanie,,,,2099-12-31 00:00:00,#F0F1F0,no,,2-piece gift set,0,,0,,,1185217,,,2-piece gift set,Print,Sophie la girafe,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1162763003,Frill-trimmed flannel blouse,//id.hm.com/id_en/frill-trimmed-flannel-blouse-1162763003.html,1040202,1040202,True,"Blouse in soft cotton flannel with a round neckline, wood-look buttons at the back of the neck and a frill-trimmed yoke at the front that continues over the shoulders. Long sleeves with covered elastication at the cuffs.",Frill-trimmed flannel blouse,"[{""url"": ""//id.hm.com/id_en/media/catalog/productb8781be40402b24c7de8795cabbf994fb1924141_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb8781be40402b24c7de8795cabbf994fb1924141_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb8781be40402b24c7de8795cabbf994fb1924141_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,Baby,Dark grey/Dogtooth-patterned,no,1162763003,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Grey,,,,,Girl,,Long sleeve,,No dry clean,,0,,Regular fit,,,,no,2023-11-09 00:00:00,,,b8781be40402b24c7de8795cabbf994fb1924141_xxl-1.jpg,,139930.000000,,no,,2023-11-09 00:00:00,Dogtooth-patterned,Grey,,Blouse,,,,2099-12-31 00:00:00,#494C4F,no,,Blouse,0,,0,,Round neck,1162763,,,Frill-trimmed flannel blouse,Frill,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
